image_name,class_name,block_index,hex_color,r,g,b,coords,delta
251010_201506_0000147686_CAM1_NG_bmp.rf.1a57511db1c2ac93f5c86461ffef2326.jpg,qblock,6,#555555,85,85,85,"(552, 290, 568, 299)",5.196152422706632
251010_201506_0000147686_CAM1_NG_bmp.rf.1a57511db1c2ac93f5c86461ffef2326.jpg,qblock,8,#6f6f6f,111,111,111,"(82, 292, 95, 300)",50.22947341949744
251010_201506_0000147686_CAM1_NG_bmp.rf.1a57511db1c2ac93f5c86461ffef2326.jpg,qblock,9,#575757,87,87,87,"(456, 291, 473, 300)",8.660254037844387
251010_201506_0000147686_CAM1_NG_bmp.rf.1a57511db1c2ac93f5c86461ffef2326.jpg,qblock,10,#505050,80,80,80,"(265, 65, 281, 73)",3.4641016151377544
251010_201506_0000147686_CAM1_NG_bmp.rf.1a57511db1c2ac93f5c86461ffef2326.jpg,qblock,15,#535353,83,83,83,"(360, 64, 376, 73)",1.7320508075688772
251010_201506_0000147686_CAM1_NG_bmp.rf.1a57511db1c2ac93f5c86461ffef2326.jpg,qblock,16,#4a4a4a,74,74,74,"(455, 64, 471, 72)",13.856406460551018
251010_201506_0000147686_CAM1_NG_bmp.rf.1a57511db1c2ac93f5c86461ffef2326.jpg,qblock,19,#606060,96,96,96,"(80, 67, 93, 75)",24.24871130596428
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,0,#535353,83,83,83,"(268, 312, 284, 320)",1.7320508075688772
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,1,#545454,84,84,84,"(647, 82, 663, 90)",3.4641016151377544
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,2,#595959,89,89,89,"(363, 311, 379, 320)",12.12435565298214
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,3,#545454,84,84,84,"(458, 311, 474, 319)",3.4641016151377544
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,4,#555555,85,85,85,"(648, 310, 665, 318)",5.196152422706632
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,5,#4c4c4c,76,76,76,"(552, 83, 568, 91)",10.392304845413264
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,7,#4a4a4a,74,74,74,"(553, 311, 569, 319)",13.856406460551018
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,8,#505050,80,80,80,"(362, 84, 377, 92)",3.4641016151377544
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,10,#464646,70,70,70,"(80, 312, 95, 321)",20.784609690826528
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,11,#535353,83,83,83,"(174, 312, 190, 320)",1.7320508075688772
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,12,#5a5a5a,90,90,90,"(457, 83, 473, 91)",13.856406460551018
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,13,#5c5c5c,92,92,92,"(267, 84, 283, 93)",17.320508075688775
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,21,#454545,69,69,69,"(79, 86, 94, 95)",22.516660498395403
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,0,#b6b6b6,182,182,182,"(172, 170, 187, 179)",173.20508075688772
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,1,#b5b5b5,181,181,181,"(266, 170, 281, 178)",171.47302994931886
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,2,#a6a6a6,166,166,166,"(77, 171, 93, 179)",145.4922678357857
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,3,#b7b7b7,183,183,183,"(646, 167, 661, 175)",174.9371315644566
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,4,#bfbfbf,191,191,191,"(456, 169, 472, 177)",188.79353802500762
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,5,#bbbbbb,187,187,187,"(361, 169, 376, 177)",181.86533479473212
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,6,#bcbcbc,188,188,188,"(346, 132, 358, 136)",183.597385602301
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,7,#bebebe,190,190,190,"(551, 168, 568, 176)",187.06148721743875
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,8,#aeaeae,174,174,174,"(252, 133, 264, 138)",159.34867429633672
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,9,#c2c2c2,194,194,194,"(441, 131, 454, 136)",193.98969044771425
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,10,#a8a8a8,168,168,168,"(157, 134, 169, 138)",148.95636945092346
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,11,#c6c6c6,198,198,198,"(536, 130, 549, 136)",200.91789367798975
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,12,#b4b4b4,180,180,180,"(632, 130, 644, 135)",169.74097914175
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,0,#3e3e3e,62,62,62,"(79, 94, 94, 102)",34.64101615137755
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,1,#525252,82,82,82,"(647, 90, 664, 98)",0.0
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,2,#575757,87,87,87,"(267, 92, 283, 101)",8.660254037844387
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,3,#606060,96,96,96,"(268, 318, 284, 327)",24.24871130596428
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,4,#585858,88,88,88,"(552, 90, 568, 99)",10.392304845413264
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,5,#454545,69,69,69,"(80, 319, 96, 328)",22.516660498395403
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,6,#525252,82,82,82,"(648, 317, 665, 325)",0.0
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,7,#4e4e4e,78,78,78,"(174, 319, 190, 327)",6.928203230275509
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,8,#525252,82,82,82,"(457, 91, 473, 99)",0.0
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,9,#5c5c5c,92,92,92,"(362, 91, 378, 100)",17.320508075688775
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,10,#565656,86,86,86,"(172, 93, 188, 101)",6.928203230275509
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,11,#535353,83,83,83,"(458, 318, 474, 326)",1.7320508075688772
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,14,#5b5b5b,91,91,91,"(553, 317, 570, 326)",15.588457268119896
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,15,#5e5e5e,94,94,94,"(363, 318, 380, 327)",20.784609690826528
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,0,#b9b9b9,185,185,185,"(266, 169, 281, 177)",178.40123317959436
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,1,#b3b3b3,179,179,179,"(172, 170, 187, 178)",168.0089283341811
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,2,#bababa,186,186,186,"(646, 166, 662, 175)",180.13328398716322
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,3,#a1a1a1,161,161,161,"(77, 171, 93, 179)",136.8320137979413
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,4,#c2c2c2,194,194,194,"(457, 168, 472, 176)",193.98969044771425
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,5,#bbbbbb,187,187,187,"(361, 169, 376, 177)",181.86533479473212
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,6,#b7b7b7,183,183,183,"(346, 132, 358, 136)",174.9371315644566
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,7,#acacac,172,172,172,"(158, 133, 170, 138)",155.88457268119896
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,8,#b1b1b1,177,177,177,"(252, 132, 264, 137)",164.54482671904336
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,9,#bebebe,190,190,190,"(551, 167, 568, 176)",187.06148721743875
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,10,#c4c4c4,196,196,196,"(536, 130, 550, 135)",197.45379206285202
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,11,#bbbbbb,187,187,187,"(442, 131, 454, 136)",181.86533479473212
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,12,#b4b4b4,180,180,180,"(632, 130, 644, 135)",169.74097914175
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,0,#515151,81,81,81,"(267, 82, 283, 90)",1.7320508075688772
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,1,#626262,98,98,98,"(172, 82, 188, 91)",27.712812921102035
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,2,#565656,86,86,86,"(647, 79, 663, 88)",6.928203230275509
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,3,#515151,81,81,81,"(552, 80, 568, 88)",1.7320508075688772
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,4,#5e5e5e,94,94,94,"(268, 308, 284, 317)",20.784609690826528
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,5,#5c5c5c,92,92,92,"(457, 80, 473, 89)",17.320508075688775
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,6,#555555,85,85,85,"(362, 81, 378, 89)",5.196152422706632
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,7,#4d4d4d,77,77,77,"(174, 309, 190, 317)",8.660254037844387
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,8,#4f4f4f,79,79,79,"(458, 308, 474, 316)",5.196152422706632
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,9,#5c5c5c,92,92,92,"(363, 308, 380, 316)",17.320508075688775
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,12,#454545,69,69,69,"(80, 309, 96, 317)",22.516660498395403
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,18,#4d4d4d,77,77,77,"(79, 83, 95, 92)",8.660254037844387
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,22,#474747,71,71,71,"(649, 307, 665, 315)",19.05255888325765
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,24,#535353,83,83,83,"(554, 307, 570, 315)",1.7320508075688772
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,0,#5c5c5c,92,92,92,"(172, 99, 188, 107)",17.320508075688775
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,3,#434343,67,67,67,"(649, 324, 665, 332)",25.98076211353316
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,5,#5b5b5b,91,91,91,"(267, 98, 283, 107)",15.588457268119896
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,6,#606060,96,96,96,"(362, 97, 378, 106)",24.24871130596428
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,10,#5c5c5c,92,92,92,"(268, 325, 284, 334)",17.320508075688775
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,11,#595959,89,89,89,"(457, 97, 473, 105)",12.12435565298214
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,12,#4b4b4b,75,75,75,"(458, 325, 474, 333)",12.12435565298214
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,14,#444444,68,68,68,"(79, 100, 95, 108)",24.24871130596428
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,15,#545454,84,84,84,"(363, 325, 379, 333)",3.4641016151377544
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,16,#4b4b4b,75,75,75,"(80, 325, 96, 334)",12.12435565298214
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,19,#545454,84,84,84,"(553, 324, 569, 332)",3.4641016151377544
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,20,#4b4b4b,75,75,75,"(648, 96, 663, 104)",12.12435565298214
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,21,#4c4c4c,76,76,76,"(552, 97, 568, 105)",10.392304845413264
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,22,#595959,89,89,89,"(174, 325, 190, 334)",12.12435565298214
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,0,#b7b7b7,183,183,183,"(266, 169, 281, 177)",174.9371315644566
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,1,#afafaf,175,175,175,"(172, 170, 187, 178)",161.0807251039056
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,2,#bdbdbd,189,189,189,"(646, 166, 662, 175)",185.32943640986986
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,3,#a5a5a5,165,165,165,"(77, 170, 93, 179)",143.76021702821683
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,4,#c1c1c1,193,193,193,"(457, 168, 472, 176)",192.25763964014538
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,5,#bababa,186,186,186,"(361, 169, 376, 176)",180.13328398716322
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,6,#bfbfbf,191,191,191,"(346, 131, 359, 136)",188.79353802500762
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,7,#afafaf,175,175,175,"(157, 133, 170, 137)",161.0807251039056
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,8,#b2b2b2,178,178,178,"(252, 132, 264, 137)",166.27687752661222
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,9,#bdbdbd,189,189,189,"(442, 131, 454, 136)",185.32943640986986
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,10,#c4c4c4,196,196,196,"(536, 130, 550, 135)",197.45379206285202
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,11,#b4b4b4,180,180,180,"(632, 130, 644, 135)",169.74097914175
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,12,#bebebe,190,190,190,"(551, 167, 568, 176)",187.06148721743875
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,0,#505050,80,80,80,"(647, 81, 663, 89)",3.4641016151377544
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,1,#595959,89,89,89,"(552, 81, 568, 90)",12.12435565298214
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,2,#505050,80,80,80,"(269, 311, 285, 319)",3.4641016151377544
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,3,#4b4b4b,75,75,75,"(267, 84, 283, 92)",12.12435565298214
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,4,#4d4d4d,77,77,77,"(459, 310, 475, 318)",8.660254037844387
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,6,#4f4f4f,79,79,79,"(362, 83, 378, 91)",5.196152422706632
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,8,#555555,85,85,85,"(457, 82, 473, 90)",5.196152422706632
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,9,#525252,82,82,82,"(554, 309, 570, 318)",0.0
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,12,#565656,86,86,86,"(364, 310, 380, 319)",6.928203230275509
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,13,#464646,70,70,70,"(80, 311, 96, 320)",20.784609690826528
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,16,#545454,84,84,84,"(174, 311, 190, 319)",3.4641016151377544
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,17,#494949,73,73,73,"(649, 309, 665, 317)",15.588457268119896
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,22,#525252,82,82,82,"(173, 84, 188, 93)",0.0
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,23,#464646,70,70,70,"(79, 85, 95, 94)",20.784609690826528
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,0,#b7b7b7,183,183,183,"(266, 169, 281, 177)",174.9371315644566
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,1,#b2b2b2,178,178,178,"(172, 170, 187, 178)",166.27687752661222
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,2,#b6b6b6,182,182,182,"(646, 166, 662, 175)",173.20508075688772
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,3,#a4a4a4,164,164,164,"(77, 171, 93, 179)",142.02816622064793
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,4,#c5c5c5,197,197,197,"(457, 168, 472, 176)",199.18584287042088
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,5,#bababa,186,186,186,"(361, 169, 376, 177)",180.13328398716322
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,6,#b0b0b0,176,176,176,"(157, 133, 169, 137)",162.81277591147446
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,7,#b5b5b5,181,181,181,"(252, 132, 264, 137)",171.47302994931886
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,8,#bfbfbf,191,191,191,"(346, 131, 359, 136)",188.79353802500762
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,9,#bababa,186,186,186,"(442, 131, 454, 135)",180.13328398716322
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,10,#c3c3c3,195,195,195,"(536, 130, 549, 135)",195.72174125528312
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,11,#bebebe,190,190,190,"(551, 167, 568, 176)",187.06148721743875
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,0,#b6b6b6,182,182,182,"(266, 170, 281, 178)",173.20508075688772
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,1,#aeaeae,174,174,174,"(172, 171, 187, 179)",159.34867429633672
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,2,#b7b7b7,183,183,183,"(361, 170, 376, 178)",174.9371315644566
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,3,#c0c0c0,192,192,192,"(646, 167, 662, 175)",190.5255888325765
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,4,#c1c1c1,193,193,193,"(456, 169, 472, 177)",192.25763964014538
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,5,#c1c1c1,193,193,193,"(346, 132, 359, 137)",192.25763964014538
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,6,#c3c3c3,195,195,195,"(551, 168, 568, 176)",195.72174125528312
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,7,#a4a4a4,164,164,164,"(78, 172, 93, 180)",142.02816622064793
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,8,#b0b0b0,176,176,176,"(632, 131, 644, 136)",162.81277591147446
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,9,#cacaca,202,202,202,"(442, 131, 454, 136)",207.84609690826528
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,10,#c2c2c2,194,194,194,"(536, 131, 549, 136)",193.98969044771425
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,11,#b9b9b9,185,185,185,"(251, 133, 263, 138)",178.40123317959436
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,12,#b1b1b1,177,177,177,"(157, 134, 169, 138)",164.54482671904336
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,0,#acacac,172,172,172,"(172, 171, 187, 179)",155.88457268119896
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,1,#b4b4b4,180,180,180,"(266, 170, 281, 178)",169.74097914175
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,2,#bdbdbd,189,189,189,"(361, 169, 376, 177)",185.32943640986986
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,3,#b6b6b6,182,182,182,"(646, 167, 662, 175)",173.20508075688772
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,4,#a6a6a6,166,166,166,"(77, 171, 93, 180)",145.4922678357857
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,5,#bfbfbf,191,191,191,"(456, 169, 472, 177)",188.79353802500762
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,6,#bababa,186,186,186,"(346, 132, 359, 136)",180.13328398716322
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,7,#b7b7b7,183,183,183,"(551, 168, 567, 176)",174.9371315644566
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,8,#b8b8b8,184,184,184,"(252, 132, 264, 137)",176.6691823720255
