image_name,class_name,block_index,hex_color,r,g,b,coords
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,1,#535353,83,83,83,"(268, 312, 284, 320)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,2,#555555,85,85,85,"(648, 310, 665, 318)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,3,#595959,89,89,89,"(363, 311, 379, 320)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,5,#545454,84,84,84,"(647, 82, 663, 90)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,6,#545454,84,84,84,"(458, 311, 474, 319)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,7,#494949,73,73,73,"(267, 85, 282, 93)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,12,#505050,80,80,80,"(362, 84, 377, 92)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,13,#4c4c4c,76,76,76,"(552, 83, 568, 91)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,15,#5a5a5a,90,90,90,"(457, 83, 473, 91)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,16,#4a4a4a,74,74,74,"(553, 311, 569, 319)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,17,#535353,83,83,83,"(174, 312, 190, 320)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,22,#454545,69,69,69,"(79, 86, 94, 95)"
251010_125634_0000080761_CAM1_NG_bmp.rf.0cf1178d427474ba79584a27790c6acc.jpg,qblock,23,#464646,70,70,70,"(80, 312, 95, 321)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,0,#b6b6b6,182,182,182,"(646, 167, 662, 176)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,1,#b5b5b5,181,181,181,"(266, 170, 281, 178)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,2,#a6a6a6,166,166,166,"(77, 171, 93, 179)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,3,#bebebe,190,190,190,"(551, 168, 568, 176)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,4,#b6b6b6,182,182,182,"(172, 170, 187, 179)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,5,#b6b6b6,182,182,182,"(632, 130, 644, 136)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,6,#bfbfbf,191,191,191,"(456, 169, 472, 177)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,7,#b0b0b0,176,176,176,"(251, 133, 263, 137)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,8,#bbbbbb,187,187,187,"(361, 169, 376, 177)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,9,#c2c2c2,194,194,194,"(441, 131, 454, 136)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,10,#bcbcbc,188,188,188,"(346, 132, 358, 136)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,11,#a8a8a8,168,168,168,"(157, 134, 169, 138)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,12,#bababa,186,186,186,"(727, 130, 739, 135)"
251107_232212_0000097464_CAM1_NG_bmp.rf.5756a14a994d3f1f58a08d97cd5b2eb4.jpg,incorrect qblock,13,#bebebe,190,190,190,"(536, 131, 549, 136)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,0,#5f5f5f,95,95,95,"(266, 92, 283, 101)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,1,#525252,82,82,82,"(647, 90, 664, 98)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,2,#626262,98,98,98,"(648, 316, 665, 325)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,4,#606060,96,96,96,"(268, 318, 284, 327)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,8,#525252,82,82,82,"(457, 91, 473, 99)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,11,#5c5c5c,92,92,92,"(362, 91, 378, 100)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,12,#535353,83,83,83,"(458, 318, 474, 326)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,13,#585858,88,88,88,"(552, 90, 568, 99)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,16,#595959,89,89,89,"(363, 318, 379, 327)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,17,#4e4e4e,78,78,78,"(174, 319, 190, 327)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,19,#3f3f3f,63,63,63,"(78, 94, 94, 102)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,21,#565656,86,86,86,"(172, 93, 188, 101)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,22,#545454,84,84,84,"(554, 317, 570, 326)"
251010_124907_0000080558_CAM1_NG_bmp.rf.d0ed17866a0ebe4642072c5294850992.jpg,qblock,23,#454545,69,69,69,"(80, 319, 96, 328)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,0,#b4b4b4,180,180,180,"(646, 167, 662, 175)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,1,#b9b9b9,185,185,185,"(266, 169, 281, 178)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,2,#a1a1a1,161,161,161,"(77, 171, 93, 179)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,3,#b3b3b3,179,179,179,"(172, 170, 187, 178)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,4,#c4c4c4,196,196,196,"(456, 168, 472, 176)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,5,#bbbbbb,187,187,187,"(552, 167, 568, 176)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,6,#b5b5b5,181,181,181,"(251, 132, 264, 137)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,7,#bbbbbb,187,187,187,"(361, 169, 376, 176)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,8,#acacac,172,172,172,"(158, 133, 170, 138)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,9,#b7b7b7,183,183,183,"(346, 132, 358, 136)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,10,#c0c0c0,192,192,192,"(441, 131, 454, 135)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,11,#b5b5b5,181,181,181,"(632, 130, 645, 135)"
251107_231952_0000097001_CAM1_NG_bmp.rf.7f69b5935e8e5260075e44e10b2740a0.jpg,incorrect qblock,12,#c0c0c0,192,192,192,"(537, 130, 549, 135)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,2,#5e5e5e,94,94,94,"(268, 308, 284, 317)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,3,#575757,87,87,87,"(647, 79, 663, 87)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,6,#4f4f4f,79,79,79,"(458, 308, 474, 316)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,7,#5c5c5c,92,92,92,"(457, 80, 473, 89)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,10,#515151,81,81,81,"(267, 82, 283, 90)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,12,#515151,81,81,81,"(552, 80, 568, 88)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,13,#585858,88,88,88,"(363, 308, 379, 316)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,16,#555555,85,85,85,"(362, 81, 378, 89)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,17,#4d4d4d,77,77,77,"(174, 309, 190, 317)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,19,#474747,71,71,71,"(649, 307, 665, 315)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,20,#626262,98,98,98,"(172, 82, 188, 91)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,22,#505050,80,80,80,"(554, 307, 569, 315)"
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,25,#454545,69,69,69,"(80, 309, 96, 318)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,5,#5d5d5d,93,93,93,"(268, 325, 284, 333)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,7,#545454,84,84,84,"(363, 325, 379, 333)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,8,#4a4a4a,74,74,74,"(648, 324, 665, 332)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,9,#4b4b4b,75,75,75,"(458, 325, 474, 333)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,11,#5c5c5c,92,92,92,"(172, 99, 188, 107)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,12,#5b5b5b,91,91,91,"(267, 98, 283, 107)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,14,#4e4e4e,78,78,78,"(362, 98, 377, 106)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,16,#595959,89,89,89,"(457, 97, 473, 105)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,17,#5c5c5c,92,92,92,"(648, 95, 663, 104)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,18,#545454,84,84,84,"(553, 324, 569, 332)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,21,#3d3d3d,61,61,61,"(80, 326, 96, 334)"
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,22,#595959,89,89,89,"(174, 325, 190, 334)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,0,#bdbdbd,189,189,189,"(646, 166, 662, 175)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,1,#afafaf,175,175,175,"(266, 170, 281, 177)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,2,#a5a5a5,165,165,165,"(77, 170, 93, 179)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,3,#afafaf,175,175,175,"(172, 170, 187, 178)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,4,#c4c4c4,196,196,196,"(456, 168, 472, 176)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,5,#bebebe,190,190,190,"(551, 167, 568, 176)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,6,#b6b6b6,182,182,182,"(251, 132, 264, 137)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,7,#bababa,186,186,186,"(361, 169, 376, 176)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,8,#afafaf,175,175,175,"(157, 133, 170, 137)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,9,#c2c2c2,194,194,194,"(441, 131, 454, 135)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,10,#b4b4b4,180,180,180,"(346, 132, 359, 136)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,11,#b4b4b4,180,180,180,"(632, 130, 644, 135)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,12,#bfbfbf,191,191,191,"(537, 130, 549, 135)"
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,13,#b8b8b8,184,184,184,"(727, 130, 739, 135)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,3,#4d4d4d,77,77,77,"(459, 310, 475, 318)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,4,#585858,88,88,88,"(268, 311, 285, 319)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,6,#505050,80,80,80,"(647, 81, 663, 89)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,9,#494949,73,73,73,"(649, 309, 665, 317)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,10,#555555,85,85,85,"(457, 82, 473, 90)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,13,#4f4f4f,79,79,79,"(362, 83, 378, 91)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,15,#5b5b5b,91,91,91,"(267, 83, 283, 92)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,16,#595959,89,89,89,"(552, 81, 568, 90)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,17,#555555,85,85,85,"(554, 309, 570, 317)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,18,#565656,86,86,86,"(364, 310, 380, 319)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,22,#545454,84,84,84,"(174, 311, 190, 319)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,24,#464646,70,70,70,"(80, 311, 96, 320)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,25,#525252,82,82,82,"(173, 84, 188, 93)"
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,26,#464646,70,70,70,"(79, 85, 95, 94)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,0,#afafaf,175,175,175,"(646, 167, 662, 175)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,1,#b7b7b7,183,183,183,"(266, 169, 281, 178)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,2,#a4a4a4,164,164,164,"(77, 171, 93, 179)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,3,#c7c7c7,199,199,199,"(456, 168, 472, 176)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,4,#b2b2b2,178,178,178,"(172, 170, 187, 178)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,5,#bebebe,190,190,190,"(551, 167, 568, 176)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,6,#b8b8b8,184,184,184,"(251, 132, 264, 137)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,7,#bababa,186,186,186,"(361, 169, 376, 176)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,8,#b1b1b1,177,177,177,"(157, 133, 169, 138)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,9,#b5b5b5,181,181,181,"(346, 132, 359, 136)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,10,#bebebe,190,190,190,"(441, 131, 454, 135)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,11,#b6b6b6,182,182,182,"(727, 129, 739, 134)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,12,#b7b7b7,183,183,183,"(632, 130, 645, 135)"
251107_232103_0000097236_CAM1_NG_bmp.rf.c7f621774bf0a8088b5d1445dd50179f.jpg,incorrect qblock,13,#c3c3c3,195,195,195,"(536, 130, 549, 135)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,0,#b6b6b6,182,182,182,"(266, 170, 281, 178)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,1,#bfbfbf,191,191,191,"(646, 167, 662, 176)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,2,#aeaeae,174,174,174,"(172, 171, 187, 179)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,3,#c3c3c3,195,195,195,"(551, 168, 568, 176)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,4,#b0b0b0,176,176,176,"(632, 131, 644, 136)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,5,#a2a2a2,162,162,162,"(77, 172, 93, 180)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,6,#c1c1c1,193,193,193,"(456, 169, 472, 177)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,7,#b7b7b7,183,183,183,"(361, 170, 376, 178)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,8,#c3c3c3,195,195,195,"(441, 132, 454, 136)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,9,#c1c1c1,193,193,193,"(346, 132, 359, 137)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,10,#b9b9b9,185,185,185,"(251, 133, 263, 138)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,11,#c0c0c0,192,192,192,"(727, 130, 739, 136)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,12,#c2c2c2,194,194,194,"(536, 131, 549, 136)"
251107_232330_0000097726_CAM1_NG_bmp.rf.3323a65b827bb7098df1edb10c60c4ac.jpg,incorrect qblock,13,#b1b1b1,177,177,177,"(157, 134, 169, 138)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,0,#b6b6b6,182,182,182,"(646, 167, 662, 176)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,1,#b4b4b4,180,180,180,"(266, 170, 281, 178)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,2,#acacac,172,172,172,"(172, 171, 187, 179)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,3,#b9b9b9,185,185,185,"(551, 168, 568, 176)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,4,#a0a0a0,160,160,160,"(77, 172, 93, 180)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,5,#bdbdbd,189,189,189,"(361, 169, 376, 177)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,6,#bfbfbf,191,191,191,"(456, 169, 472, 177)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,7,#adadad,173,173,173,"(252, 133, 264, 137)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,8,#b5b5b5,181,181,181,"(632, 130, 645, 135)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,9,#c0c0c0,192,192,192,"(441, 131, 454, 136)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,10,#acacac,172,172,172,"(157, 133, 169, 138)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,11,#b9b9b9,185,185,185,"(346, 132, 358, 136)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,12,#b6b6b6,182,182,182,"(537, 131, 549, 136)"
251107_231741_0000096566_CAM1_NG_bmp.rf.27391f330c398610a0db23215598ffb1.jpg,incorrect qblock,13,#b4b4b4,180,180,180,"(727, 130, 739, 135)"
251010_115528_0000080416_CAM1_NG_bmp.rf.58f66051d819bc9d7761b0b8cac4600f.jpg,qblock,0,#5d5d5d,93,93,93,"(649, 56, 665, 65)"
251010_115528_0000080416_CAM1_NG_bmp.rf.58f66051d819bc9d7761b0b8cac4600f.jpg,qblock,1,#5e5e5e,94,94,94,"(459, 57, 475, 66)"
251010_115528_0000080416_CAM1_NG_bmp.rf.58f66051d819bc9d7761b0b8cac4600f.jpg,qblock,2,#5f5f5f,95,95,95,"(268, 59, 285, 68)"
251010_115528_0000080416_CAM1_NG_bmp.rf.58f66051d819bc9d7761b0b8cac4600f.jpg,qblock,4,#545454,84,84,84,"(650, 283, 666, 292)"
251010_115528_0000080416_CAM1_NG_bmp.rf.58f66051d819bc9d7761b0b8cac4600f.jpg,qblock,6,#4d4d4d,77,77,77,"(555, 284, 571, 292)"
251010_115528_0000080416_CAM1_NG_bmp.rf.58f66051d819bc9d7761b0b8cac4600f.jpg,qblock,7,#474747,71,71,71,"(460, 285, 476, 293)"
251010_115528_0000080416_CAM1_NG_bmp.rf.58f66051d819bc9d7761b0b8cac4600f.jpg,qblock,8,#4b4b4b,75,75,75,"(175, 286, 191, 294)"
251010_115528_0000080416_CAM1_NG_bmp.rf.58f66051d819bc9d7761b0b8cac4600f.jpg,qblock,9,#4e4e4e,78,78,78,"(365, 285, 381, 293)"
251010_115528_0000080416_CAM1_NG_bmp.rf.58f66051d819bc9d7761b0b8cac4600f.jpg,qblock,10,#565656,86,86,86,"(174, 60, 190, 69)"
251010_115528_0000080416_CAM1_NG_bmp.rf.58f66051d819bc9d7761b0b8cac4600f.jpg,qblock,11,#636363,99,99,99,"(363, 58, 380, 67)"
251010_115528_0000080416_CAM1_NG_bmp.rf.58f66051d819bc9d7761b0b8cac4600f.jpg,qblock,12,#545454,84,84,84,"(554, 57, 570, 66)"
